23
BraBr_AY167983          	0.11420782  	0.08801216  	0.11175256  	0.11392966  	0.1140628   	0.03188293  	0.10542772  	0.08041197  	0.10713665  	0.10692665  	0           	0.10585636  	0.10414487  	0.0659878   	0.07774169  	0.10124976  	0.10639717  	0.06620039  	0.09567893  	0.09699143  	0.10585636  	0.08063192  	0.10207265  	
BraBr_X73284            	0.10766108  	0.11621049  	0.1012104   	0.07811953  	0.10174161  	0.10713847  	0.09928032  	0.10649585  	0.02842412  	0.09796984  	0.10585636  	0           	0.0982779   	0.105164    	0.1137114   	0.10053989  	0.04716756  	0.10523477  	0.07580863  	0.09130128  	0           	0.10671059  	0.09284108  	
CapBr_AY167985          	0.1073858   	0.0975988   	0.10023751  	0.1080745   	0.10159617  	0.10198834  	0.02974491  	0.10228414  	0.09435414  	0.08889828  	0.10414487  	0.0982779   	0           	0.09552026  	0.09286675  	0.07855219  	0.0910221   	0.09407651  	0.08889828  	0.06838156  	0.0982779   	0.09177109  	0.08979479  	
EmbBr_AJ402949          	0.10294235  	0.08101853  	0.10525165  	0.10970007  	0.11260343  	0.0766884   	0.09568167  	0.07184825  	0.10136618  	0.10116286  	0.0659878   	0.105164    	0.09552026  	0           	0.07783997  	0.0916062   	0.09986384  	0.05926281  	0.0919747   	0.09389446  	0.105164    	0.07685527  	0.09428615  	
BraBr_AY167980          	0.11439053  	0.01997653  	0.11472932  	0.10950136  	0.10388575  	0.08016695  	0.09294994  	0.0758189   	0.11166998  	0.10870587  	0.07774169  	0.1137114   	0.09286675  	0.07783997  	0           	0.09432324  	0.11033702  	0.07995708  	0.09426458  	0.08493531  	0.1137114   	0.0445615   	0.10540772  	
BraBr_DQ310539          	0.10646239  	0.09753192  	0.068833    	0.09725204  	0.10914894  	0.10196153  	0.07678616  	0.09563224  	0.09965944  	0.06557773  	0.10124976  	0.10053989  	0.07855219  	0.0916062   	0.09432324  	0           	0.09579776  	0.0858609   	0.08423488  	0.07224904  	0.10053989  	0.09413657  	0.0606196   	
BraBr_AY174646          	0.10492858  	0.1146943   	0.0994188   	0.07676386  	0.09988758  	0.10536492  	0.08918304  	0.10395129  	0.03656405  	0.09089983  	0.10639717  	0.04716756  	0.0910221   	0.09986384  	0.11033702  	0.09579776  	0           	0.1024231   	0.0684409   	0.0886792   	0.04716756  	0.10410822  	0.08831476  	
CapBr_AY483279          	0.11001931  	0.08157692  	0.10700205  	0.10377239  	0.10843502  	0.06873844  	0.09320829  	0.07477007  	0.10247815  	0.1044633   	0.06620039  	0.10523477  	0.09407651  	0.05926281  	0.07995708  	0.0858609   	0.1024231   	0           	0.09423291  	0.09463891  	0.10523477  	0.0740629   	0.09583141  	
BraBr_AY167976          	0.10388575  	0.09741301  	0.10054455  	0.07596361  	0.10315618  	0.10560985  	0.08994694  	0.09829595  	0.07089787  	0.08887189  	0.09567893  	0.07580863  	0.08889828  	0.0919747   	0.09426458  	0.08423488  	0.0684409   	0.09423291  	0           	0.08265578  	0.07580863  	0.09422535  	0.0888449   	
TroBr_AF254051          	0.0944232   	0.08868498  	0.09904876  	0.09731144  	0.10184087  	0.09558298  	0.07721403  	0.09235848  	0.09036917  	0.09418269  	0.09699143  	0.09130128  	0.06838156  	0.09389446  	0.08493531  	0.07224904  	0.0886792   	0.09463891  	0.08265578  	0           	0.09130128  	0.08265578  	0.0902715   	
BraBr_DQ310538          	0.10766108  	0.11621049  	0.1012104   	0.07811953  	0.10174161  	0.10713847  	0.09928032  	0.10649585  	0.02842412  	0.09796984  	0.10585636  	0           	0.0982779   	0.105164    	0.1137114   	0.10053989  	0.04716756  	0.10523477  	0.07580863  	0.09130128  	0           	0.10671059  	0.09284108  	
BraBr_AF267640          	0.10810103  	0.05000238  	0.10778245  	0.1026928   	0.09955263  	0.07763484  	0.09193154  	0.06766338  	0.10791388  	0.1086626   	0.08063192  	0.10671059  	0.09177109  	0.07685527  	0.0445615   	0.09413657  	0.10410822  	0.0740629   	0.09422535  	0.08265578  	0.10671059  	0           	0.09925321  	
BraBr_DQ310543          	0.10791293  	0.11034119  	0.02374519  	0.10232935  	0.10348412  	0.09913805  	0.08890732  	0.10509822  	0.09067413  	0.02754523  	0.10207265  	0.09284108  	0.08979479  	0.09428615  	0.10540772  	0.0606196   	0.08831476  	0.09583141  	0.0888449   	0.0902715   	0.09284108  	0.09925321  	0           	
