23
tax6                    	0.54452986  	0.99480598  	1.0038019   	1.0537705   	0.3482131   	0.53292767  	0.99682454  	0.54712757  	0.99788355  	0.38460739  	1.0047673   	0           	0.99816316  	0.89098321  	0.93435652  	0.91250118  	0.87886295  	0.90928073  	0.89651177  	0.9320358   	0.88071359  	0.93686286  	0.88778141  	
tax16                   	1.0168063   	0.50712353  	0.74902189  	0.40309123  	0.99715631  	1.0023695   	0.61436903  	1.0133494   	0.57846318  	0.98855108  	0.45119958  	0.99816316  	0           	0.80036603  	0.48404735  	0.50495616  	0.49927022  	0.39495708  	0.50957967  	0.29108578  	0.4037773   	0.48650942  	0.46938228  	
tax14                   	0.85729296  	0.17514227  	1.1232297   	0.71705831  	0.9134873   	0.92588499  	0.90034887  	0.71656604  	0.51977743  	0.8655156   	0.27511074  	0.89098321  	0.80036603  	0           	0.5742772   	0.53921547  	0.45226293  	0.66031721  	0.47880465  	0.44443931  	0.45200016  	0.40401112  	0.44628273  	
tax21                   	1.094798    	0.41438613  	0.72743752  	0.40012757  	0.94000862  	1.0816457   	0.49418604  	1.0833381   	0.43458055  	0.98131994  	0.33650795  	0.93435652  	0.48404735  	0.5742772   	0           	0.54186893  	0.42992427  	0.37361612  	0.46297576  	0.2821714   	0.34391424  	0.45955984  	0.46249506  	
tax12                   	1.0162522   	0.56775471  	0.70975688  	0.58078174  	0.93898163  	0.94862686  	0.2544665   	0.9607826   	0.35748885  	0.92082499  	0.49357133  	0.91250118  	0.50495616  	0.53921547  	0.54186893  	0           	0.4976045   	0.45854589  	0.34470321  	0.48716218  	0.49754141  	0.3163095   	0.38388428  	
tax15                   	0.96787992  	0.53011185  	0.65879484  	0.53586041  	0.93343583  	0.93434517  	0.53696818  	0.92563554  	0.50023606  	0.90266667  	0.50055429  	0.87886295  	0.49927022  	0.45226293  	0.42992427  	0.4976045   	0           	0.42927278  	0.47073493  	0.44756856  	0.45356372  	0.42932227  	0.4386835   	
tax24                   	1.0244874   	0.45250374  	0.69554551  	0.18699931  	0.95365608  	0.98402347  	0.52804458  	0.9815435   	0.43540875  	0.93565979  	0.50249099  	0.90928073  	0.39495708  	0.66031721  	0.37361612  	0.45854589  	0.42927278  	0           	0.47149158  	0.3795595   	0.41977121  	0.41000401  	0.42852262  	
tax13                   	0.97045928  	0.54878075  	0.70322529  	0.56606861  	0.9144065   	0.92786904  	0.3963293   	0.93629415  	0.35186305  	0.90538107  	0.48963056  	0.89651177  	0.50957967  	0.47880465  	0.46297576  	0.34470321  	0.47073493  	0.47149158  	0           	0.4876226   	0.50727627  	0.33181012  	0.37165309  	
tax22                   	1.0361257   	0.43769151  	0.7945061   	0.41101601  	0.94622144  	1.0254354   	0.53150121  	1.0135809   	0.45799397  	0.96158932  	0.38771919  	0.9320358   	0.29108578  	0.44443931  	0.2821714   	0.48716218  	0.44756856  	0.3795595   	0.4876226   	0           	0.3985495   	0.42813858  	0.4538712   	
tax23                   	0.92430292  	0.51080318  	0.62482349  	0.47144706  	0.90562128  	0.90060209  	0.55276263  	0.9095508   	0.49161084  	0.86966854  	0.40968297  	0.88071359  	0.4037773   	0.45200016  	0.34391424  	0.49754141  	0.45356372  	0.41977121  	0.50727627  	0.3985495   	0           	0.46710897  	0.46011421  	
tax19                   	1.0444486   	0.44228329  	0.73663909  	0.47786381  	0.95665515  	1.000399    	0.38251249  	0.99456394  	0.22148573  	0.95152358  	0.44779666  	0.93686286  	0.48650942  	0.40401112  	0.45955984  	0.3163095   	0.42932227  	0.41000401  	0.33181012  	0.42813858  	0.46710897  	0           	0.32472249  	
tax18                   	0.95042969  	0.48815688  	0.67222994  	0.51379958  	0.91332401  	0.92446878  	0.43413213  	0.92680583  	0.33967356  	0.89083442  	0.45610532  	0.88778141  	0.46938228  	0.44628273  	0.46249506  	0.38388428  	0.4386835   	0.42852262  	0.37165309  	0.4538712   	0.46011421  	0.32472249  	0           	
